id_bo_luat,toi_danh,dieu,khoan,noi_dung,nhan_dieu_luat,muc_hinh_phat,muc_hinh_phat_cao_nhat,phan_loai_toi_pham,thoi_han_dieu_tra,gia_han_dieu_tra_1,gia_han_dieu_tra_2,gia_han_dieu_tra_3,thoi_han_dieu_tra_bo_sung_vks,thoi_han_dieu_tra_bo_sung_ta,thoi_hieu,thoi_han_tam_giam,gia_han_tam_giam_1,gia_han_tam_giam_2,gia_han_tam_giam_3,gia_han_tam_giam_4
390_1,Không tố giác tội phạm,390,1,"1. người nào biết rõ một trong các tội phạm quy định tại khoản 2 hoặc khoản 3 điều 14 của bộ luật này đang được chuẩn bị hoặc một trong các tội phạm quy định tại điều 389 của bộ luật này đang được thực hiện hoặc đã được thực hiện mà không tố giác, nếu không thuộc trường hợp quy định tại khoản 2 và khoản 3 điều 19 của bộ luật này, thì bị phạt cảnh cáo, phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm.","Khoản 1, Điều 390 - Không tố giác tội phạm",Cảnh cáo; Cải tạo không giam giữ đến 03 năm; Tù từ 06 tháng đến 03 năm,Tù 03 năm,Ít nghiêm trọng,2,2,,,2,1,5,,,,,
391_1,"Gây rối trật tự phiên tòa, phiên họp",391,1,"1. Người nào tại phiên tòa, phiên họp mà thóa mạ, xúc phạm nghiêm trọng danh dự, nhân phẩm của thẩm phán, hội thẩm, người có thẩm quyền tiến hành tố tụng khác hoặc người tham gia phiên tòa, phiên họp hoặc có hành vi đập phá tài sản, nếu không thuộc trường hợp quy định tại điều 178 của bộ luật này, thì bị phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng, phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 02 năm.","Khoản 1, Điều 391 - Gây rối trật tự phiên tòa, phiên họp","Phạt tiền từ 10000000 đồng đến 100000000 đồng, phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 02 năm",Tù 02 năm,Ít nghiêm trọng,2,2,,,2,1,5,,,,,
393_1,Ra mệnh lệnh trái pháp luật,393,1,"1. Người nào lợi dụng chức vụ, quyền hạn ra mệnh lệnh trái pháp luật gây hậu quả nghiêm trọng, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 05 năm.","Khoản 1, Điều 393 - Ra mệnh lệnh trái pháp luật",Cải tạo không giam giữ đến 03 năm; Tù từ 06 tháng đến 05 năm,Tù 05 năm,Nghiêm trọng,3,3,2,,2,1,10,,,,,
393_2,Ra mệnh lệnh trái pháp luật,393,2,"2. Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 03 năm đến 10 năm: a) trong chiến đấu; b) trong khu vực có chiến sự; c) trong thực hiện nhiệm vụ cứu hộ, cứu nạn; d) trong tình trạng khẩn cấp; đ) gây hậu quả rất nghiêm trọng.","Khoản 2, Điều 393 - Ra mệnh lệnh trái pháp luật",Tù từ 03 năm đến 10 năm,Tù 10 năm,Rất nghiêm trọng,4,4,4,,2,1,15,,,,,
394_1,Chống mệnh lệnh,394,1,"1. Người nào từ chối chấp hành hoặc cố ý không thực hiện mệnh lệnh của người có thẩm quyền, thì bị phạt tù từ 06 tháng đến 05 năm.","Khoản 1, Điều 394 - Chống mệnh lệnh",Tù từ 06 tháng đến 05 năm,Tù 05 năm,Nghiêm trọng,3,3,2,,2,1,10,,,,,
394_2,Chống mệnh lệnh,394,2,"2. Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 03 năm đến 10 năm: a) là chỉ huy hoặc sĩ quan; b) lôi kéo người khác phạm tội; c) dùng vũ lực; d) gây hậu quả nghiêm trọng.","Khoản 2, Điều 394 - Chống mệnh lệnh",Tù từ 03 năm đến 10 năm,Tù 10 năm,Rất nghiêm trọng,4,4,4,,2,1,15,,,,,
394_3,Chống mệnh lệnh,394,3,"3. Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 07 năm đến 15 năm: a) trong chiến đấu; b) trong khu vực có chiến sự; c) trong thực hiện nhiệm vụ cứu hộ, cứu nạn; d) trong tình trạng khẩn cấp; đ) gây hậu quả rất nghiêm trọng.","Khoản 3, Điều 394 - Chống mệnh lệnh",Tù từ 07 năm đến 15 năm,Tù 15 năm,Rất nghiêm trọng,4,4,4,,2,1,15,,,,,
395_1,Chấp hành không nghiêm chỉnh mệnh lệnh,395,1,"1. Người nào chấp hành mệnh lệnh của người có thẩm quyền một cách lơ là, chậm trễ, tùy tiện gây hậu quả nghiêm trọng, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm.","Khoản 1, Điều 395 - Chấp hành không nghiêm chỉnh mệnh lệnh",Cải tạo không giam giữ đến 03 năm; Tù từ 06 tháng đến 03 năm,Tù 03 năm,Ít nghiêm trọng,2,2,,,2,1,5,,,,,
396_1,Cản trở đồng đội thực hiện nhiệm vụ,396,1,"1. Người nào cản trở đồng đội thực hiện nhiệm vụ dẫn đến người đó không thực hiện được hoặc thực hiện không đầy đủ nhiệm vụ được giao, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 03 tháng đến 03 năm.","Khoản 1, Điều 396 - Cản trở đồng đội thực hiện nhiệm vụ",Cải tạo không giam giữ đến 03 năm; Tù từ 03 tháng đến 03 năm,Tù 03 năm,Ít nghiêm trọng,2,2,,,2,1,5,,,,,
396_2,Cản trở đồng đội thực hiện nhiệm vụ,396,2,"2. Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 07 năm: a) là chỉ huy hoặc sĩ quan; b) lôi kéo người khác phạm tội; c) dùng vũ lực; d) gây hậu quả nghiêm trọng hoặc rất nghiêm trọng.","Khoản 2, Điều 396 - Cản trở đồng đội thực hiện nhiệm vụ",Tù từ 02 năm đến 07 năm,Tù 07 năm,Nghiêm trọng,3,3,2,,2,1,10,,,,,
397_1,Làm nhục đồng đội,397,1,"1. Người nào trong quan hệ công tác mà xúc phạm nghiêm trọng nhân phẩm, danh dự đồng đội, thì bị phạt cải tạo không giam giữ đến 02 năm hoặc phạt tù từ 03 tháng đến 02 năm.","Khoản 1, Điều 397 - Làm nhục đồng đội",Cải tạo không giam giữ đến 02 năm; Tù từ 03 tháng đến 02 năm,Tù 02 năm,Ít nghiêm trọng,2,2,,,2,1,5,,,,,
398_1,Hành hung đồng đội,398,1,"1. Người nào trong quan hệ công tác mà cố ý gây thương tích hoặc gây tổn hại cho sức khoẻ của đồng đội mà không thuộc trường hợp quy định tại điều 134 của bộ luật này, thì bị phạt cải tạo không giam giữ đến 02 năm hoặc phạt tù từ 03 tháng đến 02 năm.","Khoản 1, Điều 398 - Hành hung đồng đội",Cải tạo không giam giữ đến 02 năm; Tù từ 03 tháng đến 02 năm,Tù 02 năm,Ít nghiêm trọng,2,2,,,2,1,5,,,,,
399_1,Đầu hàng địch,399,1,"1. Người nào đầu hàng địch, thì bị phạt tù từ 03 năm đến 10 năm.","Khoản 1, Điều 399 - Đầu hàng địch",Tù từ 03 năm đến 10 năm,Tù 10 năm,Rất nghiêm trọng,4,4,4,,2,1,15,,,,,
399_2,Đầu hàng địch,399,2,"2. Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 07 năm đến 15 năm: a) là chỉ huy hoặc sĩ quan; b) giao nộp cho địch vũ khí, phương tiện kỹ thuật quân sự; c) giao nộp tài liệu quan trọng hoặc khai báo bí mật công tác quân sự; d) lôi kéo người khác phạm tội; đ) gây hậu quả nghiêm trọng hoặc rất nghiêm trọng.","Khoản 2, Điều 399 - Đầu hàng địch",Tù từ 07 năm đến 15 năm,Tù 15 năm,Rất nghiêm trọng,4,4,4,,2,1,15,,,,,
400_1,Khai báo hoặc tự nguyện làm việc cho địch khi bị bắt làm tù binh,400,1,"1. Người nào khi bị địch bắt làm tù binh mà khai báo bí mật công tác quân sự hoặc tự nguyện làm việc cho địch, thì bị phạt tù từ 01 năm đến 07 năm.","Khoản 1, Điều 400 - Khai báo hoặc tự nguyện làm việc cho địch khi bị bắt làm tù binh",Tù từ 01 năm đến 07 năm,Tù 07 năm,Nghiêm trọng,3,3,2,,2,1,10,,,,,
400_2,Khai báo hoặc tự nguyện làm việc cho địch khi bị bắt làm tù binh,400,2,"2. Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 05 năm đến 12 năm: a) là chỉ huy hoặc sĩ quan; b) đối xử tàn ác với tù binh khác; c) lôi kéo người khác khai báo, làm việc cho địch; d) gây hậu quả nghiêm trọng hoặc rất nghiêm trọng.","Khoản 2, Điều 400 - Khai báo hoặc tự nguyện làm việc cho địch khi bị bắt làm tù binh",Tù từ 05 năm đến 12 năm,Tù 12 năm,Rất nghiêm trọng,4,4,4,,2,1,15,,,,,
401_1,Bỏ vị trí chiến đấu hoặc không làm nhiệm vụ trong chiến đấu,401,1,"1. Người nào tự ý rời bỏ vị trí chiến đấu hoặc không làm nhiệm vụ trong chiến đấu, thì bị phạt tù từ 02 năm đến 07 năm.","Khoản 1, Điều 401 - Bỏ vị trí chiến đấu hoặc không làm nhiệm vụ trong chiến đấu",Tù từ 02 năm đến 07 năm,Tù 07 năm,Nghiêm trọng,3,3,2,,2,1,10,,,,,
401_2,Bỏ vị trí chiến đấu hoặc không làm nhiệm vụ trong chiến đấu,401,2,"2. Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 05 năm đến 12 năm: a) là chỉ huy hoặc sĩ quan; b) bỏ vũ khí, trang bị kỹ thuật quân sự hoặc tài liệu bí mật công tác quân sự; c) lôi kéo người khác phạm tội; d) gây hậu quả nghiêm trọng hoặc rất nghiêm trọng.","Khoản 2, Điều 401 - Bỏ vị trí chiến đấu hoặc không làm nhiệm vụ trong chiến đấu",Tù từ 05 năm đến 12 năm,Tù 12 năm,Rất nghiêm trọng,4,4,4,,2,1,15,,,,,
402_1,Đào ngũ,402,1,"1. Người nào rời bỏ hàng ngũ quân đội nhằm trốn tránh nghĩa vụ trong thời chiến hoặc đã bị xử lý kỷ luật về hành vi này mà còn vi phạm hoặc gây hậu quả nghiêm trọng, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm.","Khoản 1, Điều 402 - Đào ngũ",Cải tạo không giam giữ đến 03 năm; Tù từ 06 tháng đến 03 năm,Tù 03 năm,Ít nghiêm trọng,2,2,,,2,1,5,,,,,
402_2,Đào ngũ,402,2,"2. Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 07 năm: a) là chỉ huy hoặc sĩ quan; b) lôi kéo người khác phạm tội; c) mang theo, vứt bỏ vũ khí, trang bị kỹ thuật quân sự hoặc tài liệu bí mật quân sự; d) gây hậu quả rất nghiêm trọng.","Khoản 2, Điều 402 - Đào ngũ",Tù từ 02 năm đến 07 năm,Tù 07 năm,Nghiêm trọng,3,3,2,,2,1,10,,,,,
403_1,Trốn tránh nhiệm vụ,403,1,"1. Người nào tự gây thương tích, gây tổn hại cho sức khoẻ của mình hoặc dùng thủ đoạn gian dối khác để trốn tránh nhiệm vụ, thì bị phạt cải tạo không giam giữ đến 02 năm hoặc phạt tù từ 03 tháng đến 02 năm.","Khoản 1, Điều 403 - Trốn tránh nhiệm vụ",Cải tạo không giam giữ đến 02 năm; Tù từ 03 tháng đến 02 năm,Tù 02 năm,Ít nghiêm trọng,2,2,,,2,1,5,,,,,
403_2,Trốn tránh nhiệm vụ,403,2,"2. Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 07 năm: a) là chỉ huy hoặc sĩ quan; b) lôi kéo người khác phạm tội; c) trong thời chiến; d) trong khi thực hiện nhiệm vụ cứu hộ, cứu nạn; đ) trong tình trạng khẩn cấp; e) gây hậu quả nghiêm trọng.","Khoản 2, Điều 403 - Trốn tránh nhiệm vụ",Tù từ 02 năm đến 07 năm,Tù 07 năm,Nghiêm trọng,3,3,2,,2,1,10,,,,,
404_1,Cố ý làm lộ bí mật công tác quân sự,404,1,"1. Người nào cố ý làm lộ bí mật công tác quân sự, nếu không thuộc một trong các trường hợp quy định tại các điều 110, 337 và 361 của bộ luật này, thì bị phạt tù từ 06 tháng đến 05 năm.","Khoản 1, Điều 404 - Cố ý làm lộ bí mật công tác quân sự",Tù từ 06 tháng đến 05 năm,Tù 05 năm,Nghiêm trọng,3,3,2,,2,1,10,,,,,
405_1,"Chiếm đoạt, mua bán hoặc tiêu hủy tài liệu bí mật công tác quân sự",405,1,"1. Người nào chiếm đoạt, mua bán hoặc tiêu hủy tài liệu bí mật công tác quân sự, nếu không thuộc một trong các trường hợp quy định tại các điều 110, 337 và 361 của bộ luật này, thì bị phạt tù từ 06 tháng đến 05 năm.","Khoản 1, Điều 405 - Chiếm đoạt, mua bán hoặc tiêu hủy tài liệu bí mật công tác quân sự",Tù từ 06 tháng đến 05 năm,Tù 05 năm,Nghiêm trọng,3,3,2,,2,1,10,,,,,
406_1,Vô ý làm lộ bí mật công tác quân sự,406,1,"1. Người nào vô ý làm lộ bí mật công tác quân sự, nếu không thuộc một trong các trường hợp quy định tại điều 338 và điều 362 của bộ luật này, thì bị phạt cải tạo không giam giữ đến 02 năm hoặc phạt tù từ 03 tháng đến 02 năm.","Khoản 1, Điều 406 - Vô ý làm lộ bí mật công tác quân sự",Cải tạo không giam giữ đến 02 năm; Tù từ 03 tháng đến 02 năm,Tù 02 năm,Ít nghiêm trọng,2,2,,,2,1,5,,,,,
407_1,Làm mất tài liệu bí mật công tác quân sự,407,1,"1. Người nào làm mất tài liệu bí mật công tác quân sự, nếu không thuộc một trong các trường hợp quy định tại điều 338 và điều 362 của bộ luật này, thì bị phạt cải tạo không giam giữ đến 02 năm hoặc phạt tù từ 03 tháng đến 02 năm.","Khoản 1, Điều 407 - Làm mất tài liệu bí mật công tác quân sự",Cải tạo không giam giữ đến 02 năm; Tù từ 03 tháng đến 02 năm,Tù 02 năm,Ít nghiêm trọng,2,2,,,2,1,5,,,,,
408_1,Báo cáo sai,408,1,"1. Người nào cố ý báo cáo sai trong hoạt động quân sự gây hậu quả nghiêm trọng, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm.","Khoản 1, Điều 408 - Báo cáo sai",Cải tạo không giam giữ đến 03 năm; Tù từ 06 tháng đến 03 năm,Tù 03 năm,Ít nghiêm trọng,2,2,,,2,1,5,,,,,
409_1,"Vi phạm quy định về trực ban, trực chiến, trực chỉ huy",409,1,"1. Người nào không chấp hành nghiêm chỉnh chế độ trực ban, trực chiến, trực chỉ huy gây hậu quả nghiêm trọng, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 05 năm.","Khoản 1, Điều 409 - Vi phạm quy định về trực ban, trực chiến, trực chỉ huy",Cải tạo không giam giữ đến 03 năm; Tù từ 06 tháng đến 05 năm,Tù 05 năm,Nghiêm trọng,3,3,2,,2,1,10,,,,,
